annual_income,monthly_income,income_bracket,lifestyle,housing,food_groceries,food_dining,transport,entertainment,healthcare,subscriptions,clothing,utilities,fitness,coffee,total_monthly_expenses,monthly_savings,savings_rate
50364.42,4197.03,mid,comfort,1319.71,317.33,251.26,475.29,463.89,93.18,68.27,83.97,158.8,0,43.45,3275.17,921.87,0.2196
37205.4,3100.45,mid,comfort,1210.24,279.04,158.61,446.8,407.2,146.57,77.49,77.72,195.25,60,31.77,3090.68,9.77,0.0032
37630.74,3135.9,mid,comfort,1119.13,269.25,180.39,317.11,336.51,78.85,110.91,188.32,188.95,100,19.32,2908.75,227.15,0.0724
41383.59,3448.63,mid,comfort,1161.72,301.13,196.11,441.05,463.08,75.39,72.38,111.44,216.4,0,67.52,3106.21,342.42,0.0993
43753.98,3646.16,mid,comfort,1211.82,326.04,196.02,383.03,453.88,203.25,40.72,189.56,184.85,100,76.35,3365.53,280.63,0.077
68221.68,5685.14,mid,comfort,2027.59,506.72,338.1,782.51,799.9,245.65,57.3,209.19,57.34,100,62.77,5187.08,498.06,0.0876
67523.33,5626.94,mid,comfort,2243.15,562.22,334.11,784.34,698.99,231.89,42.51,173.96,91.3,150,13.84,5326.31,300.63,0.0534
50259.35,4188.28,mid,comfort,1325.31,333.61,227.58,490.61,513.0,138.42,89.72,110.76,120.94,30,41.82,3421.77,766.51,0.183
64491.48,5374.29,mid,comfort,1922.1,449.74,321.79,659.44,619.61,92.05,31.19,277.98,187.95,30,21.25,4613.1,761.19,0.1416
54591.25,4549.27,mid,comfort,1720.97,403.24,275.75,480.11,502.08,197.17,25.29,144.11,180.5,30,42.78,4001.97,547.3,0.1203
41481.97,3456.83,mid,comfort,1292.04,299.05,170.85,408.66,397.39,153.65,66.07,123.75,230.62,150,0.98,3293.05,163.78,0.0474
59114.12,4926.18,mid,comfort,1835.86,422.88,297.88,618.31,557.47,211.99,32.83,260.39,261.74,0,21.1,4520.43,405.74,0.0824
61359.32,5113.28,mid,comfort,1796.13,425.17,280.27,560.22,579.64,213.26,64.44,220.72,73.34,30,67.32,4310.52,802.75,0.157
56048.38,4670.7,mid,comfort,1788.39,377.96,255.98,587.0,563.07,257.89,84.67,289.28,222.02,60,33.34,4519.61,151.09,0.0323
76881.68,6406.81,mid,comfort,2428.14,470.75,368.03,797.12,729.68,217.92,118.28,153.98,106.72,60,16.81,5467.44,939.37,0.1466
71179.51,5931.63,mid,comfort,2048.19,527.56,318.08,659.81,675.26,156.17,49.34,285.4,101.24,150,73.67,5044.72,886.91,0.1495
70920.64,5910.05,mid,comfort,1590.26,453.39,359.54,745.36,663.59,245.36,42.94,142.3,127.29,0,37.47,4407.51,1502.54,0.2542
78284.48,6523.71,mid,comfort,2161.4,575.34,404.97,681.19,740.16,258.22,97.22,318.59,204.33,30,65.06,5536.48,987.23,0.1513
46290.53,3857.54,mid,comfort,1628.56,302.83,191.99,464.84,480.96,100.87,43.31,79.14,142.27,30,36.48,3501.26,356.29,0.0924
40987.27,3415.61,mid,comfort,1083.91,267.58,188.22,443.37,423.33,82.0,87.76,108.79,55.02,60,6.94,2806.93,608.67,0.1782
75277.08,6273.09,mid,comfort,2250.38,507.96,387.22,701.61,714.18,301.2,98.2,293.05,67.77,100,51.57,5473.15,799.94,0.1275
56785.27,4732.11,mid,comfort,1540.03,420.33,265.39,583.43,583.19,178.22,29.07,94.71,181.54,30,43.54,3949.43,782.67,0.1654
41953.2,3496.1,mid,comfort,1259.83,298.18,193.09,439.24,418.68,100.41,30.96,179.39,121.1,0,59.43,3100.31,395.79,0.1132
52379.56,4364.96,mid,comfort,1510.17,394.44,215.48,443.3,484.18,212.3,91.26,193.67,195.32,0,66.67,3806.78,558.18,0.1279
55372.03,4614.34,mid,comfort,1716.0,374.47,280.13,613.04,568.67,116.5,55.88,185.45,235.77,30,20.07,4195.99,418.35,0.0907
52127.9,4343.99,mid,comfort,1446.04,359.53,217.57,577.56,457.44,205.71,24.62,192.35,116.99,30,5.28,3633.08,710.91,0.1637
43711.21,3642.6,mid,comfort,1327.7,315.98,205.63,474.67,478.32,81.13,95.9,80.57,165.01,100,51.32,3376.22,266.38,0.0731
75883.74,6323.64,mid,comfort,2307.7,539.63,405.62,755.19,809.31,203.98,35.94,318.12,171.76,30,4.94,5582.19,741.46,0.1173
35691.5,2974.29,mid,comfort,1026.88,264.49,170.98,316.43,357.18,177.44,58.72,94.01,135.84,100,14.34,2716.32,257.97,0.0867
54144.22,4512.02,mid,comfort,1738.88,395.57,270.87,529.64,570.32,135.69,92.99,201.56,213.02,60,22.92,4231.46,280.56,0.0622
72024.08,6002.01,mid,comfort,2143.94,527.54,274.63,731.11,789.94,263.24,27.11,281.52,114.79,60,37.08,5250.9,751.1,0.1251
59700.31,4975.03,mid,comfort,1593.15,493.24,280.85,565.49,536.01,257.85,73.9,314.13,107.82,60,80.79,4363.23,611.8,0.123
50016.9,4168.07,mid,comfort,1352.64,314.88,218.83,548.26,511.37,108.31,63.65,125.84,216.08,30,43.89,3533.75,634.32,0.1522
70879.85,5906.65,mid,comfort,2039.11,423.97,335.84,708.52,631.91,301.09,48.75,146.4,163.14,100,44.22,4942.94,963.71,0.1632
50586.13,4215.51,mid,comfort,1377.44,331.27,243.46,416.27,477.63,181.69,108.28,170.98,120.31,60,44.77,3532.1,683.41,0.1621
69880.62,5823.39,mid,comfort,2200.22,474.95,352.74,740.42,770.3,369.25,37.23,313.19,209.36,100,13.62,5581.28,242.1,0.0416
71614.13,5967.84,mid,comfort,2202.25,508.66,325.51,671.25,764.1,177.62,116.68,265.09,215.92,0,23.77,5270.85,696.99,0.1168
57828.22,4819.02,mid,comfort,1573.0,361.01,285.42,499.95,621.86,166.3,85.86,109.32,220.77,60,58.02,4041.5,777.52,0.1613
57762.04,4813.5,mid,comfort,1730.33,329.03,297.6,586.17,599.17,155.83,90.89,274.33,185.78,60,62.17,4371.31,442.2,0.0919
73235.39,6102.95,mid,comfort,2020.3,485.43,353.58,768.05,733.4,328.56,105.33,249.8,63.96,60,88.15,5256.56,846.39,0.1387
55568.37,4630.7,mid,comfort,1951.68,369.78,252.23,526.0,521.59,123.59,96.29,228.34,137.45,30,44.71,4281.65,349.04,0.0754
47555.17,3962.93,mid,comfort,1538.44,311.43,222.39,509.9,359.8,234.31,51.78,201.36,86.33,60,14.41,3590.15,372.78,0.0941
52714.66,4392.89,mid,comfort,1448.17,364.92,246.98,516.97,548.59,90.26,90.48,143.49,182.39,0,73.09,3705.34,687.55,0.1565
63867.17,5322.26,mid,comfort,1931.39,420.49,313.43,671.39,636.76,122.7,84.5,118.31,167.7,30,49.04,4545.7,776.56,0.1459
61019.02,5084.92,mid,comfort,1858.91,435.32,275.9,545.2,638.34,175.61,75.09,277.16,196.9,60,56.59,4595.03,489.88,0.0963
36687.85,3057.32,mid,comfort,1043.06,268.47,161.53,320.7,377.38,108.11,28.51,67.65,133.96,100,77.67,2687.05,370.28,0.1211
53992.32,4499.36,mid,comfort,1297.28,365.79,263.1,511.37,536.36,182.51,73.84,177.36,198.61,60,51.26,3717.49,781.87,0.1738
51090.24,4257.52,mid,comfort,1225.35,320.02,233.28,486.66,511.96,130.09,97.16,166.12,236.97,60,6.84,3474.44,783.08,0.1839
56217.07,4684.76,mid,comfort,1919.01,425.54,292.41,589.27,565.06,131.19,107.15,179.25,87.68,150,20.81,4467.37,217.39,0.0464
51297.28,4274.77,mid,comfort,1592.76,342.69,256.78,468.79,594.83,200.14,42.08,183.83,196.4,150,0.35,4028.66,246.12,0.0576
55198.85,4599.9,mid,comfort,1672.86,358.26,281.74,573.92,493.58,98.06,42.22,157.15,94.73,60,74.74,3907.27,692.64,0.1506
58592.66,4882.72,mid,comfort,1519.95,413.31,312.17,652.15,534.61,233.29,80.28,240.03,105.34,60,59.05,4210.18,672.55,0.1377
57556.73,4796.39,mid,comfort,1621.11,403.64,261.4,637.03,464.27,199.42,86.87,263.77,202.06,0,23.09,4162.65,633.75,0.1321
47202.88,3933.57,mid,comfort,1589.62,296.88,205.79,554.89,467.24,204.9,39.44,198.41,198.82,60,42.12,3858.1,75.47,0.0192
75194.74,6266.23,mid,comfort,2419.09,566.75,369.24,698.91,832.2,158.44,48.59,335.92,186.52,100,39.77,5755.44,510.79,0.0815
55661.47,4638.46,mid,comfort,1766.43,381.11,269.14,535.95,493.08,181.62,76.36,157.52,100.96,100,63.12,4125.28,513.17,0.1106
50755.6,4229.63,mid,comfort,1525.04,360.77,241.45,448.47,481.31,140.44,119.71,241.81,77.15,60,35.16,3731.31,498.32,0.1178
45705.53,3808.79,mid,comfort,1274.76,327.92,180.42,468.98,503.8,104.9,23.08,112.99,63.15,60,11.41,3131.4,677.4,0.1779
38511.14,3209.26,mid,comfort,1135.24,263.08,167.75,364.8,386.58,116.11,79.49,128.14,166.48,60,27.04,2894.7,314.56,0.098
43110.88,3592.57,mid,comfort,1347.85,350.83,225.99,437.06,456.59,144.56,76.27,196.81,74.22,100,67.43,3477.62,114.95,0.032
41818.17,3484.85,mid,comfort,1253.49,289.9,180.77,422.93,433.69,154.94,72.83,174.07,63.25,0,49.69,3095.57,389.27,0.1117
45331.99,3777.67,mid,comfort,1471.52,327.05,235.65,435.75,426.94,85.05,74.75,102.7,164.21,0,8.7,3332.3,445.37,0.1179
43483.02,3623.59,mid,comfort,1389.03,326.37,179.28,475.58,495.83,158.24,20.45,117.97,130.36,0,35.18,3328.3,295.29,0.0815
57957.14,4829.76,mid,comfort,1530.69,383.88,281.82,508.97,564.75,290.55,67.57,101.97,174.59,60,86.27,4051.07,778.69,0.1612
51476.4,4289.7,mid,comfort,1504.26,401.28,217.96,509.88,544.27,165.53,45.76,273.11,186.73,150,30.66,4029.44,260.26,0.0607
35428.93,2952.41,mid,comfort,986.06,237.4,172.21,372.7,279.79,115.1,25.91,120.81,162.34,60,18.04,2550.35,402.06,0.1362
64919.3,5409.94,mid,comfort,1603.25,502.62,311.08,694.09,710.24,182.46,94.94,304.69,120.57,0,70.07,4594.02,815.92,0.1508
53163.71,4430.31,mid,comfort,1501.23,375.76,245.71,466.65,548.33,190.35,58.75,172.14,181.3,60,38.82,3839.04,591.27,0.1335
48281.61,4023.47,mid,comfort,1408.69,333.59,240.6,431.09,466.75,182.64,23.19,198.63,197.63,30,44.92,3557.74,465.73,0.1158
46217.3,3851.44,mid,comfort,1358.6,305.41,228.07,432.58,402.45,174.95,65.22,194.92,78.22,0,73.82,3314.24,537.21,0.1395
67699.18,5641.6,mid,comfort,1793.29,444.01,340.45,769.24,765.04,158.05,78.77,314.13,260.28,150,43.94,5117.2,524.4,0.093
74176.47,6181.37,mid,comfort,2053.67,519.27,318.22,788.41,730.59,257.39,52.83,230.63,184.59,60,72.38,5267.98,913.39,0.1478
44228.23,3685.69,mid,comfort,1248.52,328.29,211.66,492.17,430.67,183.12,76.6,180.68,91.84,100,12.47,3356.04,329.65,0.0894
48451.52,4037.63,mid,comfort,1428.22,345.11,220.21,550.22,506.65,82.06,31.4,160.57,245.78,0,9.54,3579.75,457.87,0.1134
46103.91,3841.99,mid,comfort,1443.52,281.56,227.64,527.06,475.57,89.22,110.06,111.3,64.88,0,56.54,3387.34,454.65,0.1183
46581.9,3881.83,mid,comfort,1465.29,376.25,211.78,428.07,461.13,103.52,20.34,185.42,97.92,150,46.08,3545.8,336.03,0.0866
70472.77,5872.73,mid,comfort,1947.82,374.32,380.65,735.23,766.69,269.83,112.9,308.99,206.61,0,7.12,5110.15,762.58,0.1299
49212.18,4101.01,mid,comfort,1546.73,318.75,224.68,450.15,476.29,152.27,98.0,87.41,146.02,30,73.58,3603.89,497.12,0.1212
72278.11,6023.18,mid,comfort,2100.42,467.82,366.54,823.09,679.97,326.0,117.8,271.77,180.61,30,83.61,5447.62,575.55,0.0956
52405.16,4367.1,mid,comfort,1500.46,352.08,225.3,562.33,528.22,188.02,26.33,222.07,207.89,100,10.57,3923.28,443.82,0.1016
67115.93,5592.99,mid,comfort,1912.07,400.71,362.01,598.24,639.5,264.37,73.96,151.6,200.92,100,63.94,4767.33,825.66,0.1476
70252.99,5854.42,mid,comfort,1864.8,455.83,344.49,664.96,644.91,145.87,38.97,163.73,228.29,60,30.28,4642.14,1212.28,0.2071
56485.72,4707.14,mid,comfort,1348.36,375.98,227.0,508.99,471.86,179.88,85.19,188.75,179.48,100,53.63,3719.11,988.04,0.2099
58664.19,4888.68,mid,comfort,1470.73,375.09,267.48,661.88,575.42,271.0,34.66,150.36,114.47,60,60.86,4041.95,846.73,0.1732
56776.47,4731.37,mid,comfort,1688.22,381.43,256.83,558.78,543.6,178.07,67.2,142.6,254.9,30,27.41,4129.04,602.33,0.1273
38245.91,3187.16,mid,comfort,1192.13,299.4,179.21,360.28,366.2,140.06,73.74,87.3,86.48,30,45.03,2859.81,327.35,0.1027
45595.68,3799.64,mid,comfort,1306.85,295.71,207.8,454.89,373.94,110.27,94.91,148.4,202.99,0,8.65,3204.41,595.23,0.1567
54560.52,4546.71,mid,comfort,1483.7,430.73,243.75,589.19,575.23,240.26,104.77,161.72,122.23,30,33.82,4015.4,531.31,0.1169
54990.97,4582.58,mid,comfort,1667.83,413.94,271.06,594.78,505.02,274.9,97.87,158.71,119.62,30,64.82,4198.56,384.02,0.0838
68917.94,5743.16,mid,comfort,2093.65,516.25,293.1,622.68,758.27,182.56,53.85,311.72,197.12,100,61.33,5190.53,552.63,0.0962
56165.8,4680.48,mid,comfort,1755.8,379.33,276.81,568.11,496.63,113.63,35.93,219.11,230.41,60,27.16,4162.9,517.58,0.1106
76469.22,6372.43,mid,comfort,2293.87,534.07,344.81,752.3,840.98,237.07,47.09,303.59,118.42,30,66.41,5568.61,803.82,0.1261
46944.34,3912.03,mid,comfort,1237.62,348.41,224.85,440.36,407.85,76.05,55.95,168.84,211.71,150,2.08,3323.71,588.31,0.1504
63926.91,5327.24,mid,comfort,1995.27,418.54,279.72,544.85,655.91,136.43,62.9,170.91,121.66,0,57.49,4443.68,883.56,0.1659
73095.47,6091.29,mid,comfort,2213.52,559.63,309.3,666.21,796.99,246.38,104.54,284.0,134.08,60,30.96,5405.61,685.68,0.1126
35072.34,2922.69,mid,comfort,911.12,225.9,200.55,379.81,333.97,151.32,100.38,65.3,194.41,150,23.15,2735.91,186.79,0.0639
61290.68,5107.56,mid,comfort,1674.37,425.17,268.87,543.36,555.69,195.35,89.27,209.56,217.11,60,17.69,4256.44,851.12,0.1666
76491.58,6374.3,mid,comfort,2205.17,499.72,373.1,705.15,808.08,236.78,101.23,167.18,152.74,0,0.62,5249.77,1124.53,0.1764
76828.57,6402.38,mid,comfort,2302.45,537.33,422.72,697.08,714.99,163.9,102.68,163.28,169.29,100,19.05,5392.76,1009.62,0.1577
56680.49,4723.37,mid,comfort,1853.08,381.74,244.34,578.18,631.52,103.17,30.62,96.81,177.94,60,13.7,4171.09,552.28,0.1169
56094.09,4674.51,mid,comfort,1583.59,380.58,275.56,534.34,564.8,118.9,31.11,157.56,143.54,0,30.01,3819.97,854.53,0.1828
67997.61,5666.47,mid,comfort,1752.77,468.52,306.13,748.58,577.45,161.35,96.92,229.68,224.97,0,42.36,4608.72,1057.74,0.1867
47170.33,3930.86,mid,comfort,1164.51,299.79,218.58,357.0,444.65,198.33,117.47,96.38,144.75,100,47.31,3188.77,742.09,0.1888
79035.05,6586.25,mid,comfort,2088.47,472.26,360.01,771.68,773.3,286.1,115.38,426.54,191.34,150,10.65,5645.73,940.52,0.1428
36439.04,3036.59,mid,comfort,953.22,258.58,166.8,395.83,367.16,113.62,114.88,120.32,145.6,150,75.63,2861.65,174.93,0.0576
47806.59,3983.88,mid,comfort,1353.45,275.08,240.3,492.19,477.17,182.79,29.03,114.37,250.58,100,7.36,3522.32,461.56,0.1159
53696.6,4474.72,mid,comfort,1662.12,339.59,264.3,493.36,489.2,212.04,105.03,198.78,112.88,60,11.08,3948.37,526.35,0.1176
74979.89,6248.32,mid,comfort,1816.17,566.78,316.71,764.83,755.31,155.04,118.84,332.08,246.02,0,19.0,5090.78,1157.55,0.1853
68054.09,5671.17,mid,comfort,1869.17,454.93,299.61,668.7,679.89,159.51,47.39,150.11,65.58,150,55.88,4600.77,1070.41,0.1887
73395.25,6116.27,mid,comfort,2023.03,553.47,367.43,783.23,751.72,312.27,55.76,277.91,60.19,60,47.9,5292.9,823.37,0.1346
61597.16,5133.1,mid,comfort,2146.0,482.56,321.08,746.61,623.21,189.85,39.2,205.54,59.7,60,37.6,4911.36,221.74,0.0432
51533.08,4294.42,mid,comfort,1466.46,373.19,240.35,540.09,503.14,194.89,103.32,110.19,246.36,0,7.01,3784.99,509.43,0.1186
44264.55,3688.71,mid,comfort,1205.94,314.54,207.6,446.5,455.14,168.87,84.89,134.31,223.76,60,7.18,3308.73,379.98,0.103
74490.97,6207.58,mid,comfort,2329.06,525.06,354.98,756.03,681.86,355.46,92.53,224.74,141.21,100,20.8,5581.73,625.85,0.1008
49669.81,4139.15,mid,comfort,1189.28,297.75,227.76,543.67,538.86,166.95,80.43,180.48,116.57,100,14.24,3455.98,683.17,0.1651
77001.01,6416.75,mid,comfort,2235.24,639.62,377.93,718.24,835.16,382.83,98.37,230.31,74.72,30,45.47,5667.9,748.86,0.1167
79613.67,6634.47,mid,comfort,2148.32,605.4,362.2,823.64,895.23,258.06,86.73,269.51,59.89,30,17.64,5556.63,1077.85,0.1625
47224.37,3935.36,mid,comfort,1477.02,399.36,216.03,463.64,402.06,98.7,50.36,163.86,176.4,60,73.59,3581.01,354.35,0.09
55364.39,4613.7,mid,comfort,1432.28,416.0,266.92,607.94,588.96,209.38,45.05,244.93,67.27,60,25.26,3963.97,649.73,0.1408
73561.96,6130.16,mid,comfort,2070.14,470.73,303.82,732.2,747.13,242.31,81.24,325.35,150.99,0,29.14,5153.04,977.13,0.1594
72075.67,6006.31,mid,comfort,2155.31,443.41,387.8,679.31,769.37,358.1,68.94,270.95,113.35,30,30.68,5307.23,699.08,0.1164
37138.6,3094.88,mid,comfort,1199.01,282.24,159.12,406.47,329.3,71.99,66.99,80.72,148.47,150,59.1,2953.41,141.47,0.0457
69925.61,5827.13,mid,comfort,1839.74,568.81,304.2,693.06,665.69,247.76,61.07,264.68,141.78,0,1.81,4788.6,1038.53,0.1782
55679.06,4639.92,mid,comfort,1766.5,445.93,224.4,515.17,612.3,262.66,118.28,277.77,168.03,150,24.22,4565.26,74.66,0.0161
36528.7,3044.06,mid,comfort,1187.58,242.83,169.69,394.15,393.76,119.42,20.91,72.11,180.06,30,39.78,2850.3,193.76,0.0637
38736.81,3228.07,mid,comfort,994.8,302.94,186.78,405.51,452.52,157.56,92.38,162.81,84.95,0,62.36,2902.61,325.45,0.1008
35253.96,2937.83,mid,comfort,955.08,245.22,159.53,385.62,383.24,156.83,80.78,120.99,174.52,30,19.92,2711.73,226.1,0.077
44492.19,3707.68,mid,comfort,1476.59,328.86,220.25,404.95,392.48,109.8,90.39,228.13,92.29,30,56.81,3430.57,277.11,0.0747
38753.14,3229.43,mid,comfort,1066.62,258.37,182.76,402.14,369.42,91.72,24.51,152.18,153.92,0,59.13,2760.77,468.66,0.1451
62832.02,5236.0,mid,comfort,1801.89,476.15,331.02,632.03,740.67,245.35,68.52,292.45,224.38,60,67.34,4939.8,296.2,0.0566
45882.04,3823.5,mid,comfort,1361.03,308.54,230.61,406.74,448.77,154.23,66.13,98.25,234.44,60,44.13,3412.87,410.63,0.1074
49270.07,4105.84,mid,comfort,1449.2,328.56,222.05,455.66,439.01,166.84,81.95,167.88,72.05,0,24.63,3407.82,698.02,0.17
59579.01,4964.92,mid,comfort,1569.86,426.82,273.93,618.26,557.52,118.71,61.46,326.87,89.99,30,50.59,4124.01,840.91,0.1694
48901.26,4075.1,mid,comfort,1532.42,332.05,252.26,512.1,446.74,214.51,41.54,109.92,239.02,100,82.4,3862.96,212.14,0.0521
69271.52,5772.63,mid,comfort,1820.34,473.12,297.93,738.56,656.71,141.21,57.88,162.21,110.98,0,23.15,4482.08,1290.54,0.2236
60303.88,5025.32,mid,comfort,1705.23,444.46,306.91,575.31,651.93,218.44,31.93,198.69,109.74,30,7.41,4280.04,745.28,0.1483
57796.58,4816.38,mid,comfort,1628.68,401.36,259.73,612.13,589.0,157.21,95.04,179.47,145.09,0,36.4,4104.11,712.27,0.1479
61924.88,5160.41,mid,comfort,1784.84,396.46,309.31,601.1,483.93,161.22,81.86,260.32,77.15,0,68.97,4225.16,935.24,0.1812
71906.86,5992.24,mid,comfort,1961.65,500.13,340.3,757.71,731.07,149.81,52.79,130.25,124.47,60,8.16,4816.36,1175.88,0.1962
76492.77,6374.4,mid,comfort,2438.36,534.46,389.85,780.73,682.3,379.36,85.1,338.37,136.41,0,61.98,5826.92,547.48,0.0859
51407.56,4283.96,mid,comfort,1588.39,338.21,256.86,546.39,537.99,112.87,37.72,234.53,138.16,60,15.79,3866.91,417.05,0.0974
77304.52,6442.04,mid,comfort,2342.24,477.75,304.84,816.03,753.77,343.73,83.05,205.3,87.62,30,29.14,5473.46,968.58,0.1504
75016.56,6251.38,mid,comfort,2131.18,548.69,332.22,791.34,733.6,289.32,81.58,175.17,100.89,100,65.81,5349.79,901.59,0.1442
73301.22,6108.43,mid,comfort,1735.64,511.02,342.34,738.45,626.36,149.63,50.24,180.08,144.17,0,45.94,4523.87,1584.56,0.2594
47238.37,3936.53,mid,comfort,1403.22,302.23,224.41,549.94,527.97,102.61,90.5,156.89,185.34,60,58.76,3661.88,274.65,0.0698
75064.61,6255.38,mid,comfort,1835.65,564.18,338.92,782.72,805.9,299.32,87.11,268.89,123.14,60,61.81,5227.64,1027.74,0.1643
57990.74,4832.56,mid,comfort,1487.41,369.71,241.07,634.18,612.71,157.31,82.82,164.46,60.4,150,51.16,4011.22,821.35,0.17
68621.63,5718.47,mid,comfort,2067.54,454.49,323.99,654.64,682.8,179.25,91.44,248.86,187.66,100,65.87,5056.53,661.94,0.1158
56486.96,4707.25,mid,comfort,1736.75,390.6,257.71,568.69,579.72,203.58,107.62,251.72,212.92,0,74.69,4384.0,323.24,0.0687
73482.02,6123.5,mid,comfort,2289.73,483.99,366.64,818.22,711.68,123.2,68.26,302.34,163.8,30,59.22,5417.08,706.42,0.1154
53896.95,4491.41,mid,comfort,1592.46,359.24,239.87,492.21,516.17,235.69,75.58,173.2,146.01,0,41.89,3872.33,619.09,0.1378
71584.55,5965.38,mid,comfort,2102.19,439.75,373.85,747.68,734.23,164.53,95.93,122.1,102.12,100,47.92,5030.31,935.06,0.1567
76503.17,6375.26,mid,comfort,2200.84,552.71,373.81,892.84,869.47,123.42,75.37,354.3,126.86,60,75.01,5704.65,670.62,0.1052
76958.59,6413.22,mid,comfort,2520.28,550.15,359.38,761.39,715.59,379.49,22.12,185.58,226.81,0,39.8,5760.59,652.63,0.1018
70389.59,5865.8,mid,comfort,2187.88,565.81,349.87,729.56,695.58,195.01,28.94,209.75,136.71,0,76.85,5175.94,689.86,0.1176
38063.46,3171.96,mid,comfort,1109.77,283.34,172.74,381.35,404.96,99.03,78.18,107.19,173.46,60,11.94,2881.96,289.99,0.0914
71283.19,5940.27,mid,comfort,2044.31,495.48,349.04,712.63,728.04,198.52,86.3,164.03,94.21,60,85.03,5017.6,922.67,0.1553
43839.58,3653.3,mid,comfort,1170.5,270.87,207.91,448.62,379.13,106.93,111.02,132.49,120.49,0,29.86,2977.83,675.47,0.1849
62328.28,5194.02,mid,comfort,1802.28,458.42,276.67,554.83,570.0,184.78,58.75,301.64,145.03,60,81.64,4494.02,700.0,0.1348
65370.56,5447.55,mid,comfort,1953.11,417.92,287.43,599.14,679.18,171.61,45.02,113.53,67.04,30,80.22,4444.19,1003.35,0.1842
72128.88,6010.74,mid,comfort,1807.94,494.21,381.03,723.99,771.63,163.84,113.14,146.22,224.16,60,67.78,4953.94,1056.8,0.1758
42252.37,3521.03,mid,comfort,1279.17,330.15,224.38,432.74,411.15,129.18,119.85,91.52,104.44,100,11.74,3234.33,286.7,0.0814
62718.42,5226.54,mid,comfort,2005.11,420.34,323.07,649.66,579.23,146.15,44.82,171.21,194.71,60,64.69,4659.0,567.53,0.1086
53102.32,4425.19,mid,comfort,1480.25,357.11,227.3,489.91,554.62,203.79,112.83,275.86,86.61,100,26.22,3914.49,510.7,0.1154
63809.66,5317.47,mid,comfort,1734.77,427.48,311.39,613.48,610.42,202.55,56.99,330.07,120.32,100,2.25,4509.72,807.75,0.1519
73062.83,6088.57,mid,comfort,1967.0,452.25,355.56,760.68,798.09,295.18,104.41,377.07,205.11,0,61.51,5376.86,711.71,0.1169
37729.71,3144.14,mid,comfort,1076.65,276.41,172.02,404.37,348.29,167.55,92.78,80.33,167.76,60,71.03,2917.19,226.95,0.0722
61332.41,5111.03,mid,comfort,2067.32,430.7,321.34,619.41,587.11,100.79,37.49,168.87,83.93,100,67.55,4584.5,526.53,0.103
65982.07,5498.51,mid,comfort,1908.94,483.82,304.42,641.48,614.29,109.58,52.09,320.58,98.25,150,75.28,4758.73,739.78,0.1345
53685.98,4473.83,mid,comfort,1592.18,395.89,300.61,451.6,492.73,221.9,62.16,146.59,104.33,30,7.85,3805.86,667.98,0.1493
59096.07,4924.67,mid,comfort,1827.4,411.84,285.19,576.73,584.39,279.79,30.16,137.49,176.8,60,41.0,4410.8,513.87,0.1043
60642.87,5053.57,mid,comfort,1590.52,406.68,262.37,775.99,618.26,214.19,62.26,214.56,209.44,60,67.91,4482.17,571.4,0.1131
56875.53,4739.63,mid,comfort,1339.02,339.1,230.58,580.76,595.96,286.86,71.66,238.13,69.1,60,77.54,3888.71,850.92,0.1795
61540.91,5128.41,mid,comfort,1924.66,476.92,316.28,558.1,629.11,137.93,112.15,139.21,68.34,60,76.53,4499.23,629.18,0.1227
69004.23,5750.35,mid,comfort,1997.06,538.65,328.55,738.54,655.26,152.59,32.83,152.13,103.32,60,53.49,4812.43,937.92,0.1631
67706.53,5642.21,mid,comfort,1909.1,480.59,296.26,669.76,674.58,104.73,106.26,322.74,172.12,100,27.03,4863.17,779.04,0.1381
57773.27,4814.44,mid,comfort,1624.98,413.2,248.9,612.98,517.77,291.54,117.19,279.99,82.31,60,50.79,4299.64,514.8,0.1069
69966.75,5830.56,mid,comfort,2024.21,514.34,372.05,634.74,664.12,330.4,105.15,170.79,264.5,100,20.13,5200.43,630.13,0.1081
75529.59,6294.13,mid,comfort,2244.77,486.87,306.61,767.41,719.37,311.02,112.76,199.9,228.47,0,56.05,5433.23,860.91,0.1368
75761.97,6313.5,mid,comfort,2157.2,501.33,352.4,649.25,701.62,315.98,54.49,402.71,212.37,150,64.07,5561.44,752.06,0.1191
67006.08,5583.84,mid,comfort,2021.45,517.72,267.13,728.69,659.17,222.68,108.3,196.66,240.08,30,22.49,5014.37,569.47,0.102
38572.66,3214.39,mid,comfort,1039.73,304.55,181.0,390.22,449.34,82.91,30.62,163.39,171.46,60,18.5,2891.72,322.67,0.1004
48422.77,4035.23,mid,comfort,1385.37,342.55,231.02,529.1,450.31,111.82,55.12,106.25,255.16,100,9.44,3576.15,459.08,0.1138
64988.68,5415.72,mid,comfort,2069.45,439.11,295.13,669.6,779.85,210.8,105.82,106.84,104.63,60,38.25,4879.49,536.24,0.099
